,AAPL_RT_count,AAPL_FV_count,AAPL_RT_RT_count,AAPL_RT_FV_count,AAPL_dailyscore,AAPL_dailyweight,ABBV_RT_count,ABBV_FV_count,ABBV_RT_RT_count,ABBV_RT_FV_count,ABBV_dailyscore,ABBV_dailyweight,ABT_RT_count,ABT_FV_count,ABT_RT_RT_count,ABT_RT_FV_count,ABT_dailyscore,ABT_dailyweight,ACN_RT_count,ACN_FV_count,ACN_RT_RT_count,ACN_RT_FV_count,ACN_dailyscore,ACN_dailyweight,ADBE_RT_count,ADBE_FV_count,ADBE_RT_RT_count,ADBE_RT_FV_count,ADBE_dailyscore,ADBE_dailyweight,BTC_RT_count,BTC_FV_count,BTC_RT_RT_count,BTC_RT_FV_count,BTC_dailyscore,BTC_dailyweight,AIG_RT_count,AIG_FV_count,AIG_RT_RT_count,AIG_RT_FV_count,AIG_dailyscore,AIG_dailyweight,ALL_RT_count,ALL_FV_count,ALL_RT_RT_count,ALL_RT_FV_count,ALL_dailyscore,ALL_dailyweight,AMGN_RT_count,AMGN_FV_count,AMGN_RT_RT_count,AMGN_RT_FV_count,AMGN_dailyscore,AMGN_dailyweight,AMT_RT_count,AMT_FV_count,AMT_RT_RT_count,AMT_RT_FV_count,AMT_dailyscore,AMT_dailyweight,AMZN_RT_count,AMZN_FV_count,AMZN_RT_RT_count,AMZN_RT_FV_count,AMZN_dailyscore,AMZN_dailyweight,AXP_RT_count,AXP_FV_count,AXP_RT_RT_count,AXP_RT_FV_count,AXP_dailyscore,AXP_dailyweight,BA_RT_count,BA_FV_count,BA_RT_RT_count,BA_RT_FV_count,BA_dailyscore,BA_dailyweight,BAC_RT_count,BAC_FV_count,BAC_RT_RT_count,BAC_RT_FV_count,BAC_dailyscore,BAC_dailyweight,BIIB_RT_count,BIIB_FV_count,BIIB_RT_RT_count,BIIB_RT_FV_count,BIIB_dailyscore,BIIB_dailyweight,BK_RT_count,BK_FV_count,BK_RT_RT_count,BK_RT_FV_count,BK_dailyscore,BK_dailyweight,BKNG_RT_count,BKNG_FV_count,BKNG_RT_RT_count,BKNG_RT_FV_count,BKNG_dailyscore,BKNG_dailyweight,BLK_RT_count,BLK_FV_count,BLK_RT_RT_count,BLK_RT_FV_count,BLK_dailyscore,BLK_dailyweight,BMY_RT_count,BMY_FV_count,BMY_RT_RT_count,BMY_RT_FV_count,BMY_dailyscore,BMY_dailyweight,BRK.B_RT_count,BRK.B_FV_count,BRK.B_RT_RT_count,BRK.B_RT_FV_count,BRK.B_dailyscore,BRK.B_dailyweight,BRK_RT_count,BRK_FV_count,BRK_RT_RT_count,BRK_RT_FV_count,BRK_dailyscore,BRK_dailyweight,C_RT_count,C_FV_count,C_RT_RT_count,C_RT_FV_count,C_dailyscore,C_dailyweight,CAT_RT_count,CAT_FV_count,CAT_RT_RT_count,CAT_RT_FV_count,CAT_dailyscore,CAT_dailyweight,CHTR_RT_count,CHTR_FV_count,CHTR_RT_RT_count,CHTR_RT_FV_count,CHTR_dailyscore,CHTR_dailyweight,CL_RT_count,CL_FV_count,CL_RT_RT_count,CL_RT_FV_count,CL_dailyscore,CL_dailyweight,CMCS_RT_count,CMCS_FV_count,CMCS_RT_RT_count,CMCS_RT_FV_count,CMCS_dailyscore,CMCS_dailyweight,COF_RT_count,COF_FV_count,COF_RT_RT_count,COF_RT_FV_count,COF_dailyscore,COF_dailyweight,COP_RT_count,COP_FV_count,COP_RT_RT_count,COP_RT_FV_count,COP_dailyscore,COP_dailyweight,COST_RT_count,COST_FV_count,COST_RT_RT_count,COST_RT_FV_count,COST_dailyscore,COST_dailyweight,CRM_RT_count,CRM_FV_count,CRM_RT_RT_count,CRM_RT_FV_count,CRM_dailyscore,CRM_dailyweight,CSCO_RT_count,CSCO_FV_count,CSCO_RT_RT_count,CSCO_RT_FV_count,CSCO_dailyscore,CSCO_dailyweight,CVS_RT_count,CVS_FV_count,CVS_RT_RT_count,CVS_RT_FV_count,CVS_dailyscore,CVS_dailyweight,CVX_RT_count,CVX_FV_count,CVX_RT_RT_count,CVX_RT_FV_count,CVX_dailyscore,CVX_dailyweight,DD_RT_count,DD_FV_count,DD_RT_RT_count,DD_RT_FV_count,DD_dailyscore,DD_dailyweight,DHR_RT_count,DHR_FV_count,DHR_RT_RT_count,DHR_RT_FV_count,DHR_dailyscore,DHR_dailyweight,DIS_RT_count,DIS_FV_count,DIS_RT_RT_count,DIS_RT_FV_count,DIS_dailyscore,DIS_dailyweight,DOW_RT_count,DOW_FV_count,DOW_RT_RT_count,DOW_RT_FV_count,DOW_dailyscore,DOW_dailyweight,DUK_RT_count,DUK_FV_count,DUK_RT_RT_count,DUK_RT_FV_count,DUK_dailyscore,DUK_dailyweight,EMR_RT_count,EMR_FV_count,EMR_RT_RT_count,EMR_RT_FV_count,EMR_dailyscore,EMR_dailyweight,EXC_RT_count,EXC_FV_count,EXC_RT_RT_count,EXC_RT_FV_count,EXC_dailyscore,EXC_dailyweight,F_RT_count,F_FV_count,F_RT_RT_count,F_RT_FV_count,F_dailyscore,F_dailyweight,FB_RT_count,FB_FV_count,FB_RT_RT_count,FB_RT_FV_count,FB_dailyscore,FB_dailyweight,FDX_RT_count,FDX_FV_count,FDX_RT_RT_count,FDX_RT_FV_count,FDX_dailyscore,FDX_dailyweight,GD_RT_count,GD_FV_count,GD_RT_RT_count,GD_RT_FV_count,GD_dailyscore,GD_dailyweight,GE_RT_count,GE_FV_count,GE_RT_RT_count,GE_RT_FV_count,GE_dailyscore,GE_dailyweight,GILD_RT_count,GILD_FV_count,GILD_RT_RT_count,GILD_RT_FV_count,GILD_dailyscore,GILD_dailyweight,GM_RT_count,GM_FV_count,GM_RT_RT_count,GM_RT_FV_count,GM_dailyscore,GM_dailyweight,GOOG_RT_count,GOOG_FV_count,GOOG_RT_RT_count,GOOG_RT_FV_count,GOOG_dailyscore,GOOG_dailyweight,GOOGL_RT_count,GOOGL_FV_count,GOOGL_RT_RT_count,GOOGL_RT_FV_count,GOOGL_dailyscore,GOOGL_dailyweight,GS_RT_count,GS_FV_count,GS_RT_RT_count,GS_RT_FV_count,GS_dailyscore,GS_dailyweight,HD_RT_count,HD_FV_count,HD_RT_RT_count,HD_RT_FV_count,HD_dailyscore,HD_dailyweight,HON_RT_count,HON_FV_count,HON_RT_RT_count,HON_RT_FV_count,HON_dailyscore,HON_dailyweight,IBM_RT_count,IBM_FV_count,IBM_RT_RT_count,IBM_RT_FV_count,IBM_dailyscore,IBM_dailyweight,INTC_RT_count,INTC_FV_count,INTC_RT_RT_count,INTC_RT_FV_count,INTC_dailyscore,INTC_dailyweight,JNJ_RT_count,JNJ_FV_count,JNJ_RT_RT_count,JNJ_RT_FV_count,JNJ_dailyscore,JNJ_dailyweight,JPM_RT_count,JPM_FV_count,JPM_RT_RT_count,JPM_RT_FV_count,JPM_dailyscore,JPM_dailyweight,KHC_RT_count,KHC_FV_count,KHC_RT_RT_count,KHC_RT_FV_count,KHC_dailyscore,KHC_dailyweight,KMI_RT_count,KMI_FV_count,KMI_RT_RT_count,KMI_RT_FV_count,KMI_dailyscore,KMI_dailyweight,KO_RT_count,KO_FV_count,KO_RT_RT_count,KO_RT_FV_count,KO_dailyscore,KO_dailyweight,LLY_RT_count,LLY_FV_count,LLY_RT_RT_count,LLY_RT_FV_count,LLY_dailyscore,LLY_dailyweight,LMT_RT_count,LMT_FV_count,LMT_RT_RT_count,LMT_RT_FV_count,LMT_dailyscore,LMT_dailyweight,LOW_RT_count,LOW_FV_count,LOW_RT_RT_count,LOW_RT_FV_count,LOW_dailyscore,LOW_dailyweight,MA_RT_count,MA_FV_count,MA_RT_RT_count,MA_RT_FV_count,MA_dailyscore,MA_dailyweight,MCD_RT_count,MCD_FV_count,MCD_RT_RT_count,MCD_RT_FV_count,MCD_dailyscore,MCD_dailyweight,MDLZ_RT_count,MDLZ_FV_count,MDLZ_RT_RT_count,MDLZ_RT_FV_count,MDLZ_dailyscore,MDLZ_dailyweight,MDT_RT_count,MDT_FV_count,MDT_RT_RT_count,MDT_RT_FV_count,MDT_dailyscore,MDT_dailyweight,MET_RT_count,MET_FV_count,MET_RT_RT_count,MET_RT_FV_count,MET_dailyscore,MET_dailyweight,MMM_RT_count,MMM_FV_count,MMM_RT_RT_count,MMM_RT_FV_count,MMM_dailyscore,MMM_dailyweight,MO_RT_count,MO_FV_count,MO_RT_RT_count,MO_RT_FV_count,MO_dailyscore,MO_dailyweight,MRK_RT_count,MRK_FV_count,MRK_RT_RT_count,MRK_RT_FV_count,MRK_dailyscore,MRK_dailyweight,MS_RT_count,MS_FV_count,MS_RT_RT_count,MS_RT_FV_count,MS_dailyscore,MS_dailyweight,MSFT_RT_count,MSFT_FV_count,MSFT_RT_RT_count,MSFT_RT_FV_count,MSFT_dailyscore,MSFT_dailyweight,NEE_RT_count,NEE_FV_count,NEE_RT_RT_count,NEE_RT_FV_count,NEE_dailyscore,NEE_dailyweight,NFLX_RT_count,NFLX_FV_count,NFLX_RT_RT_count,NFLX_RT_FV_count,NFLX_dailyscore,NFLX_dailyweight,NKE_RT_count,NKE_FV_count,NKE_RT_RT_count,NKE_RT_FV_count,NKE_dailyscore,NKE_dailyweight,NVDA_RT_count,NVDA_FV_count,NVDA_RT_RT_count,NVDA_RT_FV_count,NVDA_dailyscore,NVDA_dailyweight,ORCL_RT_count,ORCL_FV_count,ORCL_RT_RT_count,ORCL_RT_FV_count,ORCL_dailyscore,ORCL_dailyweight,OXY_RT_count,OXY_FV_count,OXY_RT_RT_count,OXY_RT_FV_count,OXY_dailyscore,OXY_dailyweight,PEP_RT_count,PEP_FV_count,PEP_RT_RT_count,PEP_RT_FV_count,PEP_dailyscore,PEP_dailyweight,PFE_RT_count,PFE_FV_count,PFE_RT_RT_count,PFE_RT_FV_count,PFE_dailyscore,PFE_dailyweight,PG_RT_count,PG_FV_count,PG_RT_RT_count,PG_RT_FV_count,PG_dailyscore,PG_dailyweight,PM_RT_count,PM_FV_count,PM_RT_RT_count,PM_RT_FV_count,PM_dailyscore,PM_dailyweight,PYPL_RT_count,PYPL_FV_count,PYPL_RT_RT_count,PYPL_RT_FV_count,PYPL_dailyscore,PYPL_dailyweight,QCOM_RT_count,QCOM_FV_count,QCOM_RT_RT_count,QCOM_RT_FV_count,QCOM_dailyscore,QCOM_dailyweight,RTX_RT_count,RTX_FV_count,RTX_RT_RT_count,RTX_RT_FV_count,RTX_dailyscore,RTX_dailyweight,SBUX_RT_count,SBUX_FV_count,SBUX_RT_RT_count,SBUX_RT_FV_count,SBUX_dailyscore,SBUX_dailyweight,TSLA_RT_count,TSLA_FV_count,TSLA_RT_RT_count,TSLA_RT_FV_count,TSLA_dailyscore,TSLA_dailyweight,SLB_RT_count,SLB_FV_count,SLB_RT_RT_count,SLB_RT_FV_count,SLB_dailyscore,SLB_dailyweight,SO_RT_count,SO_FV_count,SO_RT_RT_count,SO_RT_FV_count,SO_dailyscore,SO_dailyweight,SPG_RT_count,SPG_FV_count,SPG_RT_RT_count,SPG_RT_FV_count,SPG_dailyscore,SPG_dailyweight,T_RT_count,T_FV_count,T_RT_RT_count,T_RT_FV_count,T_dailyscore,T_dailyweight,TGT_RT_count,TGT_FV_count,TGT_RT_RT_count,TGT_RT_FV_count,TGT_dailyscore,TGT_dailyweight,TMO_RT_count,TMO_FV_count,TMO_RT_RT_count,TMO_RT_FV_count,TMO_dailyscore,TMO_dailyweight,TXN_RT_count,TXN_FV_count,TXN_RT_RT_count,TXN_RT_FV_count,TXN_dailyscore,TXN_dailyweight,UNH_RT_count,UNH_FV_count,UNH_RT_RT_count,UNH_RT_FV_count,UNH_dailyscore,UNH_dailyweight,UNP_RT_count,UNP_FV_count,UNP_RT_RT_count,UNP_RT_FV_count,UNP_dailyscore,UNP_dailyweight,UPS_RT_count,UPS_FV_count,UPS_RT_RT_count,UPS_RT_FV_count,UPS_dailyscore,UPS_dailyweight,USB_RT_count,USB_FV_count,USB_RT_RT_count,USB_RT_FV_count,USB_dailyscore,USB_dailyweight,V_RT_count,V_FV_count,V_RT_RT_count,V_RT_FV_count,V_dailyscore,V_dailyweight,VZ_RT_count,VZ_FV_count,VZ_RT_RT_count,VZ_RT_FV_count,VZ_dailyscore,VZ_dailyweight,WBA_RT_count,WBA_FV_count,WBA_RT_RT_count,WBA_RT_FV_count,WBA_dailyscore,WBA_dailyweight,WFC_RT_count,WFC_FV_count,WFC_RT_RT_count,WFC_RT_FV_count,WFC_dailyscore,WFC_dailyweight,WMT_RT_count,WMT_FV_count,WMT_RT_RT_count,WMT_RT_FV_count,WMT_dailyscore,WMT_dailyweight,XOM_RT_count,XOM_FV_count,XOM_RT_RT_count,XOM_RT_FV_count,XOM_dailyscore,XOM_dailyweight
2020-05-16,3951.0,334.0,32563.0,3653.0,-2.6079406494534556,100.54690156645688,8.0,0.0,2.0,2.0,0.0,0.0,11078.0,22.0,97200.0,11078.0,3.3659569294768783,25.07693167783197,0.0,0.0,0.0,0.0,0.0,0.0,54.0,26.0,52.0,32.0,10.293614693236329,23.621377166936746,446404.0,284.0,441312.0,446176.0,296.40571904533306,3057.714777423071,0.0,8.0,0.0,0.0,0.0,1.3862943611198906,5.0,17.0,10.0,4.0,1.09861228866811,3.9889840465642745,24.0,2.0,60.0,24.0,-0.9987206331920115,7.247080584585756,0.0,0.0,0.0,0.0,0.0,0.0,9841.0,271.0,46695.0,9532.0,0.0,76.32697928716249,24.0,4.0,2.0,6.0,0.0,0.0,4681.0,54.0,10351.0,4611.0,1.9366551736756377,9.03455739202181,2144.0,12.0,4622.0,2054.0,-0.9426801655615255,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,26.0,46.0,80.0,24.0,13.869660621030917,21.122431142906045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,26.0,1668.0,592.0,1.4183850335960728,57.58951695059607,22.0,0.0,14.0,4.0,0.0,0.0,4.0,4.0,12.0,4.0,0.0,2.302585092994046,4118.0,60.0,10218.0,4018.0,6.883886756975031,49.87115409422605,2.0,26.0,4.0,2.0,0.0,3.951243718581427,0.0,0.0,0.0,0.0,0.0,0.0,77818.0,45.0,68977.0,77805.0,25.672656057700245,167.16889284140774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,110.0,51.0,94.0,38.0,0.0,61.80263719371821,90.0,82.0,106.0,60.0,4.1588830833596715,8.317766166719343,364.0,0.0,348.0,302.0,0.0,0.0,30.0,6.0,58.0,30.0,2.7016051425368777,17.23709862927416,0.0,6.0,0.0,0.0,0.0,0.6931471805599453,64.0,12.0,1034.0,58.0,0.0,0.0,6.0,10.0,32.0,6.0,0.0,6.396929655216146,24673.0,160.0,49514.0,24569.0,0.8583668866315202,126.69253445226292,292.0,134.0,800.0,248.0,0.0,135.75859561539042,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,55.0,46.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,10397.0,14.0,69068.0,10390.0,2.7706604738517484,81.234143062057,12044.0,309.0,50141.0,11654.0,0.0,118.26176042097735,4.0,0.0,8.0,4.0,0.12872733353256124,2.0794415416798357,2584.0,1.0,8464.0,2584.0,0.0,10.768990125578178,123.0,14.0,487.0,115.0,0.0,5.8998973535824915,562.0,6.0,1602.0,562.0,0.0,0.0,19326.0,34.0,136904.0,19304.0,0.0,126.52886473727489,558.0,123.0,1014.0,444.0,4.536963363665097,72.89299208267735,4154.0,66.0,8718.0,3996.0,0.0,15.612143466008165,355.0,76.0,484.0,234.0,0.7278045395879424,3.8712010109078907,83537.0,196.0,178366.0,83377.0,12.923090890425344,605.3111739569681,0.0,2.0,0.0,0.0,0.0,0.0,7792.0,10.0,23917.0,7752.0,4.420725788908727,65.81847712467513,6.0,6.0,8.0,4.0,0.3837641821656742,4.0943445622221,277.0,2.0,43.0,215.0,0.0,4.61512051684126,226.0,68.0,200.0,164.0,-0.4713400827807627,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,26.0,148.0,69.0,0.0,3.1780538303479458,18.0,10.0,54.0,18.0,0.0,9.51044496442652,14.0,2.0,0.0,14.0,1.141087047866959,4.564348191467836,70604.0,152.0,146642.0,70540.0,0.0,289.91823859388916,2749.0,97.0,10538.0,2687.0,4.622682726313602,14.897017378729446,106.0,2.0,302.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70458.0,12.0,146264.0,70446.0,0.0,277.55406878045585,4.0,0.0,16.0,4.0,0.0,2.4849066497880004,35766.0,17.0,42293.0,35765.0,0.13862943611198905,2.4849066497880004,200.0,7.0,546.0,200.0,0.0,1.0986122886681098,357.0,18.0,184.0,285.0,1.0302616948061316,1.791759469228055,932.0,8.0,2759.0,930.0,0.0,31.6676106251805,8058.0,133.0,41130.0,7922.0,0.0,72.89299208267734,0.0,0.0,0.0,0.0,0.0,0.0,9706.0,45.0,46858.0,9564.0,0.0,75.87668084040565,24.0,10.0,20.0,20.0,2.495329850015803,10.499242387087424,71666.0,278.0,147864.0,71386.0,-0.21972245773362187,316.4782567712396,14.0,24.0,0.0,0.0,4.1588830833596715,8.317766166719343,25.0,2.0,79.0,25.0,0.0,3.9318256327243257,253.0,0.0,7.0,191.0,1.3621371043387192,1.9459101490553132,254.0,4.0,0.0,192.0,0.0,0.0,91.0,65.0,192.0,81.0,0.0,2.772588722239781,797.0,121.0,1841.0,773.0,0.0,6.054439346269371,1417.0,63.0,7136.0,1412.0,-0.03465735902799726,0.6931471805599453,208.0,0.0,172.0,192.0,0.0,0.0,130.0,2.0,276.0,124.0,0.0,9.750394646402302,1193.0,58.0,6834.0,1191.0,0.0,0.6931471805599453,11115.0,356.0,73202.0,10859.0,4.028959184694615,102.61415139766959,98.0,6.0,294.0,98.0,0.6591673732008659,25.986048719094008,98.0,8.0,550.0,98.0,0.4609375889180412,16.404547166585523,154.0,3.0,283.0,154.0,0.17328679513998632,4.68213122712422,1506.0,104.0,1539.0,1478.0,-0.08086717106532697,4.736198448394496,83181.0,199.0,179318.0,83097.0,0.0,579.6616083630407,98.0,0.0,294.0,98.0,0.0,24.887436430425897,4.0,0.0,44.0,4.0,0.0,5.1298987149230735,248.0,0.0,0.0,186.0,0.0,64.46268779207483,28.0,0.0,64.0,28.0,0.0,0.0,16.0,2.0,20.0,16.0,2.955076340438718,6.396929655216147,38.0,62.0,102.0,30.0,0.0,0.0,1745.0,66.0,8883.0,1723.0,0.21972245773362195,1.0986122886681098,0.0,2.0,0.0,0.0,0.0,0.0,1455.0,149.0,7528.0,1443.0,6.836149245893512,17.647665773753165,217.0,16.0,241.0,201.0,1.0796788502033103,11.327848114462475,83242.0,210.0,177865.0,83087.0,10.018332963081178,597.906514819975,2.0,8.0,0.0,0.0,-0.13862943611198905,1.3862943611198906
2020-05-17,30055.0,456.0,88029.0,29453.0,-12.801445862296793,123.01003186552308,28.0,34.0,31.0,19.0,13.167355329286286,32.179392352873236,14564.0,85.0,121284.0,14551.0,0.0,13.862943611198906,37.0,7.0,40.0,37.0,1.3862943611198906,12.977920094633784,141.0,19.0,201.0,97.0,-1.0397207708399179,8.317766166719343,736690.0,460.0,768459.0,736512.0,1.592343763196273,8.654865996541309,2.0,2.0,1.0,1.0,0.0,1.791759469228055,847.0,20.0,644.0,829.0,0.34657359027997264,3.9889840465642745,14.0,40.0,28.0,6.0,0.0,0.0,59.0,21.0,290.0,56.0,5.905188138206942,56.20225234256095,31998.0,651.0,78178.0,31432.0,-12.301902944982473,150.0450384378859,22.0,0.0,17.0,22.0,0.6392710124551836,12.165667230895133,32244.0,230.0,64712.0,31975.0,1.4754091456973566,34.51359127031211,902.0,56.0,1903.0,821.0,0.0,31.24187243591228,9.0,2.0,18.0,9.0,0.0,0.0,181.0,38.0,541.0,176.0,7.829787005330778,61.17936918604784,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,-0.1567789535574548,1.791759469228055,70.0,23.0,112.0,59.0,2.3690598635978706,50.99139350737168,36.0,13.0,49.0,22.0,4.853724143091911,28.116732486917634,9.0,2.0,32.0,8.0,0.31373589221230086,4.5217885770490405,5238.0,135.0,13204.0,5124.0,-0.20794415416798356,3.6888794541139363,205.0,21.0,475.0,198.0,-5.489679517452342,99.28713552155547,0.0,0.0,0.0,0.0,0.0,0.0,177870.0,267.0,162649.0,177748.0,3.4425557017957313,120.31909448193454,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17.0,21.0,0.7197429080768886,11.654841607129143,33.0,3.0,12.0,11.0,0.0,0.0,387.0,26.0,305.0,381.0,0.0,5.375278407684165,143.0,18.0,58.0,95.0,-1.0397207708399179,8.317766166719343,118.0,20.0,61.0,77.0,0.0,0.0,105.0,30.0,80.0,99.0,-0.45866792215283775,48.94653872134865,43.0,7.0,33.0,18.0,6.361581448319987,22.874985471857993,243.0,84.0,671.0,228.0,0.0,7.203405521083095,29.0,9.0,29.0,27.0,0.508731706441537,1.791759469228055,16073.0,392.0,31484.0,15938.0,0.0,32.54037986426435,2522.0,260.0,4203.0,2450.0,1.0532096211958502,29.535880672908608,116.0,0.0,218.0,116.0,10.261278644441331,20.827009532655,99.0,8.0,93.0,90.0,0.09452007007635617,51.965641686164005,0.0,0.0,0.0,0.0,0.0,0.0,449304.0,257.0,1916223.0,449204.0,-15.2844173644404,126.26207934933495,32941.0,558.0,80735.0,32508.0,-10.982771933842882,128.8574664684628,139.0,24.0,86.0,93.0,0.0,0.0,9762.0,45.0,25563.0,9739.0,0.0,13.469183319945897,23127.0,184.0,45811.0,23038.0,0.0,2.302585092994046,607.0,190.0,2297.0,519.0,2.282642390524356,6.461468176353717,11079.0,35.0,76013.0,11066.0,0.42984070112536615,33.22835110532777,795.0,89.0,1520.0,731.0,0.0,24.95329850015801,942.0,146.0,1721.0,731.0,-14.677438539871222,40.45872183099232,668.0,192.0,3664.0,547.0,0.04479398673070138,5.0106352940962555,134393.0,563.0,266280.0,134146.0,18.810931453081675,259.7238566387266,10.0,8.0,15.0,7.0,3.757672285590218,7.515344571180436,19734.0,49.0,84399.0,19684.0,-0.30898193254864237,24.725051505925247,269.0,75.0,203.0,166.0,0.0,35.350506208557185,252.0,175.0,438.0,237.0,0.0,0.0,238.0,160.0,970.0,191.0,0.0,0.0,33.0,15.0,55.0,30.0,1.1574098647975164,19.05376908261223,0.0,0.0,0.0,0.0,0.0,0.0,4179.0,41.0,8332.0,4176.0,0.3732832227558448,4.564348191467836,20.0,20.0,42.0,14.0,0.0,0.0,6.0,4.0,2.0,5.0,0.5198603854199589,4.787491742782046,125718.0,107.0,244372.0,125630.0,5.542351766295215,233.37826547270635,5115.0,229.0,24280.0,5062.0,0.0,7.138866999945524,8322.0,34.0,18747.0,8307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125569.0,54.0,244275.0,125532.0,5.542351766295215,233.37826547270635,5.0,6.0,10.0,5.0,0.13874236139014204,5.950642552587727,23403.0,84.0,45632.0,23338.0,0.0,4.007333185232471,198.0,31.0,440.0,195.0,0.0,3.871201010907891,57.0,17.0,118.0,57.0,0.0,0.0,16553.0,130.0,45497.0,16497.0,0.0,29.930051774398013,32678.0,464.0,77657.0,32308.0,-19.13086218345448,87.27304735392404,52.0,10.0,106.0,52.0,2.892296315837252,32.91648737076552,8465.0,523.0,37249.0,8159.0,-17.33910271422643,62.06636510599144,509.0,10.0,778.0,508.0,0.13862943611198905,259.84103377848527,128259.0,653.0,254888.0,127833.0,-8.515881091013123,283.24985193978637,0.0,0.0,0.0,0.0,4.1588830833596715,8.317766166719343,31.0,9.0,78.0,29.0,-0.06931471805599453,29.82882273570374,9.0,6.0,46.0,9.0,0.0,0.0,23418.0,157.0,46920.0,23378.0,50.53764683747413,416.9835209360932,531.0,202.0,848.0,519.0,0.0,14.711970758152926,5720.0,347.0,16425.0,5600.0,0.0,0.0,5417.0,370.0,22841.0,5313.0,-1.3177251645848358,37.06240809379244,137.0,26.0,171.0,118.0,0.6931471805599452,109.12194604078137,33.0,14.0,98.0,30.0,0.0,0.6931471805599453,1233.0,4.0,8887.0,1224.0,6.70026806510995,204.1695746339809,52754.0,659.0,195214.0,52231.0,-17.879728185386142,125.91027407059019,180.0,28.0,464.0,170.0,-1.9022176572978151,73.70900468630042,3154.0,31.0,3080.0,3142.0,0.0,4.795790545596741,1896.0,111.0,5238.0,1861.0,0.17328679513998632,392.611362682363,2684.0,136.0,3605.0,2632.0,0.0,0.0,133636.0,211.0,265884.0,133489.0,7.191781388667947,234.67704467848841,6.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,8.0,3.0,0.0,0.0,81.0,3.0,455.0,80.0,-0.09400483729851714,15.599737730536715,23318.0,144.0,47975.0,23233.0,0.9472632945564469,5.683579767338681,100.0,30.0,113.0,88.0,0.0,3.332204510175204,3401.0,150.0,18583.0,3367.0,0.0,0.0,180.0,25.0,45.0,131.0,0.0,0.0,5845.0,343.0,30201.0,5782.0,7.8868268717159165,10.242812858139747,736.0,38.0,2029.0,691.0,0.0,9.307920700315046,133709.0,377.0,265368.0,133469.0,18.157295488445914,273.81587967563166,54.0,37.0,125.0,20.0,0.0,0.0
